date,open,high,low,close,volume
2011-11-11,17.8435,18.2766,17.8362,18.2399,43867200
2011-11-14,18.1886,18.2766,17.9683,18.0784,49418100
2011-11-15,18.1004,18.6876,18.0711,18.5995,77391300
2011-11-16,18.4454,18.7133,18.2619,18.3059,74241700
2011-11-17,18.2766,18.3133,17.7041,17.8655,62125300
2011-11-18,17.7408,17.9316,17.6307,17.8288,45683600
2011-11-21,17.6380,17.7261,17.1389,17.3004,58579300
2011-11-22,17.1608,17.2710,16.9480,17.0581,48479200
2011-11-23,16.9113,16.9847,16.6544,16.6618,52698400
2011-11-25,16.5516,17.0435,16.5223,16.6838,28346900
2011-11-28,17.0875,17.3004,17.0655,17.2196,39753000
2011-11-29,17.2416,17.5426,17.1903,17.3077,44191100
2011-11-30,17.8215,18.3059,17.7848,18.2839,73450200
2011-12-01,18.2546,18.3280,17.9096,18.2913,51820400
2011-12-02,18.3573,18.4491,18.0564,18.0857,41486500
2011-12-05,18.3720,18.4968,18.1958,18.3573,42526800
2011-12-06,18.4160,18.7023,18.3500,18.6069,49516000
2011-12-07,18.5922,18.9225,18.4454,18.8344,54791500
2011-12-08,18.6803,18.7390,18.0784,18.1371,58000600
2011-12-09,17.9169,18.4234,17.8949,18.3573,44071500
2011-12-12,17.7481,17.8296,17.3297,17.6160,94831300
2011-12-13,17.6527,17.6600,17.1903,17.2930,78519000
2011-12-14,17.2343,17.2930,16.9847,17.1095,56395100
2011-12-15,17.3077,17.3738,17.0655,17.1095,38692600
2011-12-16,17.2269,17.5352,17.0471,17.0508,94567200
2011-12-19,17.1682,17.2343,16.9187,16.9517,42243000
2011-12-20,17.2416,17.6013,17.2049,17.4985,46309500
2011-12-21,17.5793,17.6820,17.1976,17.3811,45222100
2011-12-22,17.4912,17.6894,17.4398,17.6307,32002200
2011-12-23,17.7114,17.9096,17.6453,17.9096,24832700
2011-12-27,17.9464,18.1298,17.9096,18.0270,24136000
2011-12-28,17.9977,18.0270,17.7481,17.7811,23703400
2011-12-29,17.8802,18.0417,17.8215,18.0197,22319300
2011-12-30,17.9316,18.0711,17.7995,17.7995,21710100
2012-01-03,18.0711,18.2692,17.9022,18.0123,44845600
2012-01-04,18.0343,18.4454,18.0050,18.4307,47504000
2012-01-05,18.3941,18.6803,18.3353,18.6436,49490600
2012-01-06,18.5041,18.6436,18.3573,18.5335,36343500
2012-01-09,18.6436,18.7610,18.5115,18.6913,47478600
2012-01-10,18.8711,19.0253,18.7243,18.7830,41060900
2012-01-11,18.6656,19.0032,18.5995,18.9372,57170000
2012-01-12,18.9740,19.0106,18.7463,18.9005,44420500
2012-01-13,18.8564,18.8785,18.4234,18.4527,63313400
2012-01-17,18.4821,18.6436,18.3280,18.3793,60438600
2012-01-18,18.4454,18.7023,18.3573,18.6362,62687000
2012-01-19,18.7317,18.8491,18.6216,18.8124,64946300
2012-01-20,18.9886,19.4290,18.7170,19.3629,101272500
2012-01-23,19.3409,19.7372,19.3335,19.6051,69663500
2012-01-24,19.5978,19.8033,19.5317,19.7409,56220400
2012-01-25,19.7005,19.7813,19.4510,19.7446,54757900
2012-01-26,19.7813,19.8180,19.5244,19.6345,61678200
2012-01-27,19.5684,19.7005,19.5170,19.6198,50587400
2012-01-30,19.4583,19.6712,19.2822,19.6271,60694100
2012-01-31,19.6638,19.6712,19.2895,19.3923,45325300
2012-02-01,19.6271,19.7005,19.4583,19.4877,46330600
2012-02-02,19.5170,19.6271,19.4216,19.4436,34780300
2012-02-03,19.7258,19.9344,19.6629,19.7813,42191600
2012-02-06,19.6407,19.7702,19.5002,19.7665,36772600
2012-02-07,19.6999,19.7813,19.5483,19.7073,33101300
2012-02-08,19.7221,19.9662,19.6851,19.8627,37072100
2012-02-09,19.9070,19.9736,19.8146,19.8701,35754200
2012-02-10,19.7813,19.8183,19.5668,19.7480,33616000
2012-02-13,19.8479,19.8553,19.6185,19.7517,24723000
2012-02-14,19.6555,19.8109,19.6037,19.8109,25409300
2012-02-15,19.8849,19.8849,19.6037,19.6629,35832700
2012-02-16,19.5298,19.9366,19.4928,19.8442,42450700
2012-02-17,19.8701,20.3435,19.8405,20.2473,74254100
2012-02-21,20.2251,20.2473,19.9810,20.0920,34911800
2012-02-22,20.0193,20.2325,19.6111,19.7739,51973800
2012-02-23,19.6185,19.8701,19.4928,19.7221,33800100
2012-02-24,19.7665,19.8257,19.5668,19.7517,39309500
2012-02-27,19.6185,20.1216,19.5668,19.8922,46022400
2012-02-28,19.9218,20.1956,19.8405,20.1512,32820500
2012-02-29,20.1586,20.1956,19.8553,19.8849,41856200
2012-03-01,20.0180,20.0772,19.7591,19.8701,39413000
2012-03-02,19.8996,19.9958,19.8035,19.9107,29632800
2012-03-05,19.9070,19.9070,19.5002,19.6333,32332200
2012-03-06,19.4188,19.6999,19.3818,19.6814,37196700
2012-03-07,19.6629,19.9736,19.6185,19.9070,32720900
2012-03-08,19.9736,20.0032,19.7887,19.8553,37261600
2012-03-09,19.9292,20.0957,19.8775,20.0254,29396700
2012-03-12,19.9736,20.0328,19.9070,19.9625,24006900
2012-03-13,20.0624,20.3435,20.0624,20.3361,33796800
2012-03-14,20.3065,20.6394,20.2251,20.3139,46835700
2012-03-15,20.3435,20.6024,20.2917,20.5284,34191900
2012-03-16,20.5802,20.6838,20.4915,20.5137,54672100
2012-03-19,20.4619,20.6394,20.3731,20.5210,26937200
2012-03-20,20.4545,20.6394,20.3879,20.5284,22684900
2012-03-21,20.5580,20.6320,20.4915,20.5469,22212900
2012-03-22,20.5137,20.6764,20.4249,20.6357,23395100
2012-03-23,20.6690,20.7060,20.4767,20.6209,24899500
2012-03-26,20.7208,20.9057,20.6838,20.8539,32799700
2012-03-27,20.8909,20.9205,20.7652,20.8539,24365100
2012-03-28,20.8096,20.8983,20.5654,20.5654,35152000
2012-03-29,20.5284,20.8465,20.4693,20.8317,39616000
2012-03-30,21.0019,21.0463,20.7282,20.7985,43024400
2012-04-02,20.7430,21.0463,20.7060,20.9945,28853500
2012-04-03,20.9427,20.9871,20.6727,20.7948,34152500
2012-04-04,20.6172,20.7380,20.4175,20.6616,30845100
2012-04-05,20.6172,20.7874,20.5654,20.7652,22033800
2012-04-09,20.5137,20.6394,20.4101,20.5358,22965500
2012-04-10,20.4915,20.6098,20.2769,20.3065,36272100
2012-04-11,20.4767,20.7134,20.4397,20.6024,26668200
2012-04-12,20.6912,21.0981,20.6616,21.0685,37053200
2012-04-13,20.9723,21.0019,20.7726,20.7800,34480900
2012-04-16,20.9057,21.1203,20.8170,21.0130,37480000
2012-04-17,21.0463,21.2904,21.0167,21.0611,61288000
2012-04-18,20.4027,20.7948,20.3139,20.6764,72249100
2012-04-19,20.6172,20.7800,20.2991,20.4841,43035900
2012-04-20,20.5063,20.6912,20.3953,20.4175,38058500
2012-04-23,20.2177,20.3953,20.1529,20.3065,37791200
2012-04-24,20.2325,20.4175,20.1512,20.2030,35010600
2012-04-25,20.2916,20.6468,20.2325,20.6098,40854600
2012-04-26,20.5654,20.9353,20.5284,20.8761,46644900
2012-04-27,20.7948,21.1055,20.7874,20.9945,33310200
2012-04-30,21.0241,21.1129,20.9279,21.0056,28810500
2012-05-01,21.0611,21.4901,20.9871,21.4162,43316200
2012-05-02,21.3200,21.6529,21.2460,21.5863,40434700
2012-05-03,21.8046,21.8121,21.1787,21.2830,41219000
2012-05-04,21.1042,21.1489,20.7465,20.7912,34573600
2012-05-07,20.7390,20.8508,20.6049,20.6868,37385900
2012-05-08,20.4782,20.5676,20.1279,20.3962,53087400
2012-05-09,20.1801,20.3813,19.9342,20.2621,40599300
2012-05-10,20.3739,20.4633,20.0870,20.2993,36239000
2012-05-11,20.3142,20.8284,20.2695,20.5900,34937400
2012-05-14,20.3813,20.4186,20.0311,20.1317,39447300
2012-05-15,20.1577,20.3068,19.9864,20.0311,35712100
2012-05-16,20.0534,20.1130,19.7404,19.7442,44629300
2012-05-17,19.7255,19.8671,19.5169,19.5169,31503200
2012-05-18,19.5541,19.8001,19.4125,19.4274,43444900
2012-05-21,19.4200,19.5169,19.1368,19.4871,41389400
2012-05-22,19.5765,19.5839,19.2076,19.3976,46037700
2012-05-23,18.9803,19.0101,18.5705,18.9580,61969600
2012-05-24,19.0548,19.2113,18.8611,19.1145,37129200
2012-05-25,19.1666,19.2635,19.0548,19.1815,19122200
2012-05-29,19.4051,19.6138,19.2710,19.4424,35052800
2012-05-30,19.3008,19.5169,19.2262,19.4722,33089800
2012-05-31,19.2113,19.4274,19.1517,19.2561,42240200
2012-06-01,18.9282,19.1592,18.7195,18.7344,40246400
2012-06-04,18.8387,18.8984,18.5108,18.6599,39903700
2012-06-05,18.6599,19.0548,18.6301,18.9505,29491300
2012-06-06,19.0101,19.4573,18.9505,19.4274,33553600
2012-06-07,19.6510,19.6957,19.2933,19.3306,29534200
2012-06-08,19.2859,19.7330,19.2635,19.6808,26750500
2012-06-11,19.7851,19.8448,19.3455,19.3641,28041300
2012-06-12,19.4647,19.7777,19.4125,19.7628,29132000
2012-06-13,19.7181,20.0199,19.6287,19.7777,30496500
2012-06-14,19.8075,20.1652,19.6883,20.1056,38301200
2012-06-15,20.1354,20.4484,20.0311,20.3739,51838900
2012-06-18,20.3366,20.5751,20.2844,20.4335,30432300
2012-06-19,20.5602,20.5900,20.3068,20.5005,30060200
2012-06-20,20.4782,20.6794,20.4037,20.5974,28164900
2012-06-21,20.5005,20.5602,19.8299,19.9044,47571100
2012-06-22,20.0311,20.0907,19.8746,20.0721,100360700
2012-06-25,19.8224,19.8597,19.2859,19.4125,41787800
2012-06-26,19.4945,19.5839,19.1815,19.3790,34935400
2012-06-27,19.4573,19.6287,19.4200,19.5392,23642100
2012-06-28,19.3753,19.3976,18.9654,19.2486,40166600
2012-06-29,19.5839,19.8597,19.5318,19.8597,35082300
2012-07-02,19.7553,19.9193,19.6659,19.8708,21739700
2012-07-03,19.9118,20.0162,19.7926,20.0162,12515500
2012-07-05,19.9789,20.0013,19.6510,19.7851,20324500
2012-07-06,19.7032,19.7479,19.3231,19.4908,32515300
2012-07-09,19.4125,19.5318,19.2337,19.5020,27910200
2012-07-10,19.2635,19.6883,18.9580,19.0474,47231600
2012-07-11,19.0548,19.0921,18.7940,18.9207,34809100
2012-07-12,18.7493,18.7568,18.3916,18.4363,53147600
2012-07-13,18.4810,18.9207,18.4512,18.8164,35972100
2012-07-16,18.7984,18.8611,18.6301,18.7270,36984500
2012-07-17,18.8760,19.1219,18.5183,18.9133,63631500
2012-07-18,18.7754,19.6883,18.6673,19.5318,67503500
2012-07-19,19.6361,19.6361,19.2411,19.4200,36555800
2012-07-20,19.2784,19.3753,19.0027,19.0176,48844000
2012-07-23,18.6673,18.8984,18.4810,18.8238,36378200
2012-07-24,18.7717,18.7940,18.4736,18.6338,33637600
2012-07-25,18.6450,19.0213,18.6301,18.7270,34407600
2012-07-26,19.0698,19.2523,18.8835,19.0027,37808200
2012-07-27,19.1368,19.4274,18.9803,19.3902,33344000
2012-07-30,19.3604,19.5243,19.1368,19.1964,25878100
2012-07-31,19.1964,19.4051,19.1517,19.1517,26616900
2012-08-01,19.2486,19.3753,19.1294,19.3231,29207700
2012-08-02,19.1815,19.5690,19.1368,19.3082,34309900
2012-08-03,19.7294,19.8045,19.5265,19.7144,30692600
2012-08-06,19.7068,19.9624,19.6918,19.7745,24613200
2012-08-07,19.8872,20.0225,19.8045,19.9173,27077800
2012-08-08,19.9023,20.0977,19.7670,19.9924,27034400
2012-08-09,20.0225,20.2104,19.9699,20.0676,26465300
2012-08-10,20.0676,20.2179,19.9407,20.2029,24930300
2012-08-13,20.1127,20.1653,19.8496,20.0601,23619700
2012-08-14,20.1428,20.1503,19.8271,19.9023,27470400
2012-08-15,19.7144,19.8947,19.6843,19.7444,26081000
2012-08-16,19.8722,20.0300,19.7970,19.9849,25699700
2012-08-17,19.9699,20.0150,19.6993,19.7895,30376900
2012-08-20,19.7068,19.7895,19.6166,19.7144,25600800
2012-08-21,19.7895,19.7970,19.5340,19.6242,31661300
2012-08-22,19.4588,19.5490,19.2859,19.3386,33619400
2012-08-23,19.2258,19.2296,18.7373,18.8200,51397600
2012-08-24,18.8275,18.8425,18.5644,18.7222,45187500
2012-08-27,18.6847,18.7448,18.6020,18.6696,34424700
2012-08-28,18.6321,18.7974,18.5494,18.7899,33119500
2012-08-29,18.7373,18.7598,18.4442,18.5404,60462600
2012-08-30,18.4667,18.5193,18.1510,18.2412,37182200
2012-08-31,18.4141,18.7899,18.3991,18.6621,43447800
2012-09-04,18.8124,18.8350,18.2412,18.3502,40688000
2012-09-05,18.3389,18.6245,18.1811,18.3314,38595800
2012-09-06,18.3915,18.8650,18.3840,18.8613,40187600
2012-09-07,18.1360,18.5644,18.0458,18.1811,86282100
2012-09-10,18.0007,18.4893,17.4145,17.4821,80584600
2012-09-11,17.5122,17.7752,17.4370,17.5422,54237700
2012-09-12,17.5798,17.7226,17.3318,17.4295,44862700
2012-09-13,17.2942,17.5949,17.1589,17.5535,52998300
2012-09-14,17.6249,17.6926,17.4596,17.5648,47983700
2012-09-17,17.5047,17.6174,17.4070,17.5197,36169000
2012-09-18,17.5197,17.6775,17.3919,17.5648,41948200
2012-09-19,17.6625,17.6700,17.3919,17.3994,39459800
2012-09-20,17.3543,17.4220,17.2792,17.4211,33083000
2012-09-21,17.4520,17.4896,17.2942,17.3806,56246600
2012-09-24,17.2341,17.2491,16.9259,17.1326,48846500
2012-09-25,17.2491,17.2604,16.9184,16.9372,49535100
2012-09-26,16.9635,17.0988,16.8959,17.0199,49734700
2012-09-27,17.1063,17.3919,17.0236,17.3506,43872200
2012-09-28,17.3318,17.3318,16.9785,17.0274,47920800
2012-10-01,17.1213,17.4145,17.0462,17.1026,55261300
2012-10-02,17.2040,17.2867,17.0312,17.1664,36381100
2012-10-03,17.1815,17.2642,16.9034,16.9485,49772700
2012-10-04,16.9710,17.0011,16.7380,16.8846,52980100
2012-10-05,17.0312,17.2078,16.9710,17.0462,38344600
2012-10-08,17.0011,17.0011,16.8357,16.9184,29698200
2012-10-09,16.6554,16.6779,16.4224,16.4599,66317400
2012-10-10,16.4599,16.5351,16.3096,16.3547,47188900
2012-10-11,16.4374,16.4449,16.1743,16.2946,36817700
2012-10-12,16.2194,16.4224,16.0841,16.1445,46274000
2012-10-15,16.1819,16.4599,16.1593,16.3322,49513800
2012-10-16,16.5276,16.8884,16.4975,16.7982,80707000
2012-10-17,15.9864,16.5201,15.9827,16.3773,99053800
2012-10-18,16.3998,16.4261,16.2345,16.2871,42921800
2012-10-19,16.2871,16.3021,15.9489,15.9827,55622300
2012-10-22,16.0841,16.2082,16.0090,16.1292,36500300
2012-10-23,16.0240,16.3622,16.0090,16.2269,47194400
2012-10-24,16.3322,16.3397,16.0917,16.1292,33237800
2012-10-25,16.2194,16.3472,16.1668,16.3021,79226400
2012-10-26,16.3622,16.5501,16.2345,16.4975,92415400
2012-10-31,16.5426,16.6027,16.2269,16.2570,40612800
2012-11-01,16.3547,16.8433,16.3247,16.7305,50359300
2012-11-02,16.8282,16.9410,16.5501,16.5802,51737600
2012-11-05,16.7206,16.7890,16.4928,16.5833,48797400
2012-11-06,16.5004,16.7055,16.4245,16.5004,49860500
2012-11-07,16.3562,16.3638,15.8702,15.8778,70960100
2012-11-08,15.8702,16.0448,15.8094,15.8170,38090000
2012-11-09,15.8018,16.0524,15.7943,15.7943,35017900
2012-11-12,15.8550,15.8778,15.6804,15.7677,27267000
2012-11-13,15.6196,15.8094,15.3235,15.3994,56379200
2012-11-14,15.5057,15.5664,15.1488,15.1564,58961300
2012-11-15,15.1944,15.4070,15.1716,15.2096,45733800
2012-11-16,15.2400,15.3842,15.0121,15.3311,50855500
2012-11-19,15.1792,15.5285,14.9818,15.3766,69433800
2012-11-20,15.0957,15.0957,14.6932,14.8171,85743300
2012-11-21,14.8223,14.8451,14.6021,14.7008,95636000
2012-11-23,14.8299,15.0653,14.8147,14.9742,51711900
2012-11-26,14.9514,15.1260,14.8982,15.0995,67047900
2012-11-27,15.1488,15.3311,15.1260,15.1336,44893200
2012-11-28,15.1033,15.2703,14.9134,15.2551,43226300
2012-11-29,15.0577,15.2134,14.7767,14.8299,64926300
2012-11-30,14.9058,15.0121,14.7464,14.8565,51427800
2012-12-03,15.0957,15.1227,14.8071,14.8375,50637000
2012-12-04,14.9058,15.2247,14.8906,15.1635,57942400
2012-12-05,15.1412,15.2020,14.9894,15.0729,45847000
2012-12-06,15.1792,15.4070,15.1640,15.3083,46291200
2012-12-07,15.4374,15.4601,15.2096,15.3045,41701200
2012-12-10,15.3007,15.3159,15.1716,15.2475,27273200
2012-12-11,15.3083,15.7487,15.3007,15.6804,51036500
2012-12-12,15.8398,15.9385,15.5968,15.6955,48354700
2012-12-13,15.6652,15.8854,15.5209,15.5589,41607600
2012-12-14,15.5816,15.7487,15.4525,15.5867,34149500
2012-12-17,15.6044,15.7107,15.4601,15.6196,34959900
2012-12-18,15.7031,15.9385,15.6196,15.9157,41601200
2012-12-19,15.9993,16.1815,15.8398,16.0221,52804600
2012-12-20,16.1056,16.1284,15.8550,15.9684,34005500
2012-12-21,15.6879,15.8322,15.5513,15.7677,61993100
2012-12-24,15.6804,15.7410,15.5740,15.6728,14193100
2012-12-26,15.7487,15.8930,15.6728,15.6804,22488700
2012-12-27,15.7183,15.7639,15.4222,15.5740,31704300
2012-12-28,15.4525,15.5589,15.3462,15.3614,25906900
2012-12-31,15.3728,15.6879,15.3083,15.6576,41139500
2013-01-02,16.0600,16.2347,15.9841,16.2347,47623000
2013-01-03,16.2499,16.3106,16.0524,16.1891,41054100
2013-01-04,16.2195,16.2423,15.9841,16.0676,30142500
2013-01-07,16.1587,16.2878,16.0828,16.1360,36352100
2013-01-08,16.1208,16.3713,15.9613,16.0145,48672000
2013-01-09,16.1132,16.3030,16.0980,16.2878,34290000
2013-01-10,16.4093,16.5688,16.3486,16.5536,44621600
2013-01-11,16.5536,16.7586,16.5308,16.7055,44944700
2013-01-14,16.6903,16.8042,16.5156,16.7047,35724500
2013-01-15,16.6675,16.8042,16.5384,16.6143,33990300
2013-01-16,16.6371,16.8573,16.5916,16.7890,36763700
2013-01-17,16.7966,17.5104,16.7890,17.2218,101020600
2013-01-18,16.2195,16.2802,15.9689,16.1360,143760400
2013-01-22,16.1587,16.1663,15.9689,16.0752,51127400
2013-01-23,16.0980,16.1132,15.9765,16.0296,42432300
2013-01-24,16.0221,16.0828,15.8930,15.9082,58396800
2013-01-25,15.9765,15.9993,15.8550,15.9157,107632800
2013-01-28,15.9537,16.0145,15.9385,15.9841,105398300
2013-01-29,16.0145,16.1739,15.9537,16.1587,105703100
2013-01-30,16.1663,16.2954,16.1132,16.2271,34151300
2013-01-31,16.1739,16.1891,15.9613,15.9765,36534100
2013-02-01,16.0904,16.2195,16.0145,16.2157,31867100
2013-02-04,16.1739,16.2347,16.0600,16.0676,38345600
2013-02-05,16.2229,16.3688,16.1616,16.2524,30076500
2013-02-06,16.2382,16.2690,16.0465,16.1079,32361000
2013-02-07,16.0925,16.0925,15.8853,15.9697,41015200
2013-02-08,16.0388,16.1846,16.0234,16.1155,28150100
2013-02-11,16.1155,16.1616,16.0541,16.1386,18897200
2013-02-12,16.1386,16.3074,16.1079,16.2613,28391400
2013-02-13,16.2844,16.3458,16.2268,16.3074,21267200
2013-02-14,16.2153,16.3304,16.1616,16.2920,35262200
2013-02-15,16.2920,16.3458,16.1079,16.2038,33809100
2013-02-19,16.2537,16.2767,16.1616,16.1808,31061600
2013-02-20,16.1846,16.1923,15.8853,15.9083,46119800
2013-02-21,15.9266,15.9314,15.4402,15.5400,60754500
2013-02-22,15.5937,15.7242,15.4249,15.6704,34534800
2013-02-25,15.7855,15.8469,15.5246,15.5246,41525600
2013-02-26,15.7242,16.0004,15.6628,15.7932,67247100
2013-02-27,15.8086,16.1462,15.7395,16.0618,46966600
2013-02-28,16.0465,16.1769,15.9774,16.0234,34808000
2013-03-01,15.9544,16.2613,15.8546,16.1386,45695700
2013-03-04,16.2383,16.3381,16.0848,16.3227,47545800
2013-03-05,16.3764,16.5683,16.3458,16.5069,38796400
2013-03-06,16.5223,16.7179,16.5069,16.6911,37188900
2013-03-07,16.7295,16.8753,16.6911,16.7985,42380000
2013-03-08,16.8446,16.9136,16.4724,16.5606,44990500
2013-03-11,16.5223,16.6834,16.3304,16.6450,42148200
2013-03-12,16.6220,16.6757,16.4609,16.6067,28617300
2013-03-13,16.5453,16.6527,16.4647,16.6182,24617400
2013-03-14,16.6834,16.7678,16.5069,16.6143,28836500
2013-03-15,16.5836,16.6527,16.3227,16.4033,52949600
2013-03-18,16.2997,16.4916,16.2613,16.3151,35154400
2013-03-19,16.3151,16.3918,16.1232,16.2230,42546000
2013-03-20,16.3534,16.3918,16.1999,16.2537,29919000
2013-03-21,16.1232,16.2230,16.0388,16.1462,32607200
2013-03-22,16.2306,16.3764,16.1769,16.3688,30803200
2013-03-25,16.4148,16.4378,16.1769,16.2306,32740700
2013-03-26,16.3304,16.7064,16.3074,16.7026,39548500
2013-03-27,16.5913,16.8638,16.5069,16.7525,45370900
2013-03-28,16.7678,16.8139,16.5721,16.7563,33336700
2013-04-01,16.6297,16.6527,16.3611,16.4455,33718100
2013-04-02,16.5146,16.5606,16.3611,16.4647,28166700
2013-04-03,16.4609,16.4992,16.1232,16.1539,36620800
2013-04-04,16.1539,16.2613,16.0848,16.2191,28702500
2013-04-05,16.0695,16.0925,15.9237,16.0695,36721600
2013-04-08,16.0311,16.1846,15.9621,16.1846,34213000
2013-04-09,16.1999,16.7985,16.1616,16.6911,61518700
2013-04-10,16.6681,17.2052,16.6604,17.0825,67102900
2013-04-11,16.6757,16.8139,16.4916,16.7486,59295600
2013-04-12,16.6796,16.7295,16.4762,16.6335,34028000
2013-04-15,16.4992,16.6604,16.3918,16.4071,38459200
2013-04-16,16.4762,16.8292,16.4378,16.8177,64767000
2013-04-17,16.7218,16.9904,16.5530,16.8292,79461200
2013-04-18,16.9213,17.1899,16.8062,17.0671,76237300
2013-04-19,17.0901,17.2283,17.0441,17.2206,49101000
2013-04-22,17.2513,17.6043,17.1515,17.5583,52817000
2013-04-23,17.6350,17.9957,17.5966,17.9381,62494100
2013-04-24,17.8652,18.2566,17.8384,18.1568,54282000
2013-04-25,18.1492,18.3180,17.8959,17.9420,109178000
2013-04-26,17.8882,18.0801,17.7578,17.9573,101377300
2013-04-29,17.9880,18.2873,17.9573,18.2336,102141600
2013-04-30,18.2029,18.4178,18.1415,18.3794,41468900
2013-05-01,18.2796,18.5482,18.2719,18.4101,38373800
2013-05-02,18.2106,18.5329,18.1645,18.5022,33486300
2013-05-03,18.7611,18.7611,18.5520,18.5597,30085800
2013-05-06,18.7224,18.7534,18.4745,18.5210,31009100
2013-05-07,18.5675,18.7844,18.5442,18.7069,38605600
2013-05-08,18.6217,18.8153,18.5598,18.7844,24900600
2013-05-09,18.7428,19.0322,18.6682,18.8696,31333900
2013-05-10,18.9160,19.0090,18.8618,18.9780,22554800
2013-05-13,18.9083,18.9703,18.6139,18.6527,28535200
2013-05-14,18.6527,18.7224,18.4203,18.4668,36694400
2013-05-15,18.5055,18.7456,18.4435,18.7456,33568900
2013-05-16,18.6372,18.9005,18.5365,18.5442,29812900
2013-05-17,18.6837,18.7611,18.5132,18.6217,36277400
2013-05-20,18.6527,18.7844,18.5907,18.6527,31324400
2013-05-21,18.6682,18.7844,18.5907,18.7069,37917900
2013-05-22,18.6914,19.0012,18.5442,18.6449,49686400
2013-05-23,18.4978,18.6837,18.4668,18.6294,38132900
2013-05-24,18.5287,18.6217,18.2654,18.5311,30861700
2013-05-28,18.7146,18.9005,18.5907,18.6527,31153700
2013-05-29,18.5597,18.8851,18.5055,18.7999,31653900
2013-05-30,18.8076,18.9780,18.7534,18.7534,26299900
2013-05-31,18.7689,19.1407,18.6914,18.8076,47793200
2013-06-03,19.2724,19.7139,19.2336,19.5512,76493500
2013-06-04,19.7952,20.1244,19.6364,19.6442,68515500
2013-06-05,19.4505,19.5822,19.0942,19.1329,53335200
2013-06-06,19.1717,19.3188,18.7999,19.0942,40020000
2013-06-07,18.9005,19.1329,18.7572,19.0477,35539400
2013-06-10,19.1407,19.4350,19.0865,19.3731,29780800
2013-06-11,19.2336,19.4273,19.0787,19.1407,27077800
2013-06-12,19.3343,19.3653,18.9083,18.9470,24535200
2013-06-13,18.9470,19.3731,18.9005,19.3576,27707000
2013-06-14,19.3808,19.4738,19.2414,19.3033,24762700
2013-06-17,19.4505,19.6364,19.2956,19.4428,42643200
2013-06-18,19.4195,19.8688,19.4195,19.7255,36674300
2013-06-19,19.7449,19.8921,19.3653,19.3653,28843900
2013-06-20,19.1562,19.1717,18.6682,18.7340,63565700
2013-06-21,18.8308,18.8618,18.6604,18.7418,67754000
2013-06-24,18.6527,18.7611,18.1337,18.2654,49145200
2013-06-25,18.4590,18.5442,18.2576,18.4978,34571300
2013-06-26,18.7456,18.7727,18.5055,18.5946,33645000
2013-06-27,18.6682,18.8618,18.5985,18.6294,25564500
2013-06-28,18.5365,18.9083,18.3816,18.7689,80413900
2013-07-01,18.8618,18.9160,18.4668,18.5024,29698200
2013-07-02,18.4900,18.6217,18.2344,18.3738,28290100
2013-07-03,18.3583,18.5132,18.1647,18.4063,18167200
2013-07-05,18.5520,18.6527,18.3390,18.6372,17830400
2013-07-08,18.4823,18.5210,17.8393,17.9594,68826600
2013-07-09,18.0485,18.1414,17.9013,17.9207,34739800
2013-07-10,17.9245,18.0462,17.5372,18.0097,50037500
2013-07-11,18.2499,18.5907,18.1802,18.5830,41313800
2013-07-12,18.5520,18.5907,18.3196,18.5132,34561900
2013-07-15,18.4668,18.5675,18.4048,18.5442,25650100
2013-07-16,18.5907,18.8231,18.5132,18.7844,34496100
2013-07-17,18.8231,18.9238,18.6217,18.7069,44084200
2013-07-18,18.1802,18.2886,17.9400,18.0051,77863900
2013-07-19,17.9013,17.9323,17.6689,17.8471,45866700
2013-07-22,17.8703,17.9090,17.6069,17.6379,35890900
2013-07-23,17.6999,17.8083,17.5372,17.6224,28521400
2013-07-24,17.7619,17.8161,17.5295,17.7619,33432700
2013-07-25,17.6999,17.8626,17.6767,17.8626,114558100
2013-07-26,17.7696,18.0175,17.7386,18.0175,110474500
2013-07-29,17.9478,18.0485,17.8703,18.0020,85543100
2013-07-30,18.0485,18.2034,18.0330,18.1104,28855200
2013-07-31,18.1027,18.1724,18.0175,18.0756,27679200
2013-08-01,18.1337,18.1957,17.8316,17.9710,37832700
2013-08-02,17.9555,17.9865,17.8161,17.9865,36242100
2013-08-05,17.9910,18.0066,17.8736,17.9315,20869000
2013-08-06,17.8971,17.9362,17.7641,17.8345,28843300
2013-08-07,17.7641,17.8243,17.6390,17.7563,23350900
2013-08-08,17.7954,17.8189,17.5295,17.5607,34792500
2013-08-09,17.5295,17.6390,17.4512,17.6077,25145400
2013-08-12,17.5842,17.7563,17.5607,17.7094,23520400
2013-08-13,17.7485,17.7563,17.5138,17.6155,26099200
2013-08-14,17.5216,17.7876,17.4825,17.6546,23202500
2013-08-15,17.4278,17.5295,17.1853,17.2322,40451200
2013-08-16,17.2557,17.3574,17.1227,17.1423,30079000
2013-08-19,17.2713,17.7563,17.2479,17.4278,43412200
2013-08-20,17.4512,17.7406,17.4434,17.6178,32084300
2013-08-21,17.6311,17.6624,17.2557,17.3417,32403300
2013-08-22,17.4121,17.5138,17.3417,17.4121,17380600
2013-08-23,17.4747,17.6546,17.4669,17.5529,23088700
2013-08-26,17.5216,17.6155,17.3887,17.4239,22267800
2013-08-27,17.3026,17.3808,17.2087,17.3581,37638500
2013-08-28,17.3652,17.5295,17.3104,17.4317,28090000
2013-08-29,17.3965,17.5490,17.2439,17.2557,28303500
